start_city,start_lat,start_lng,end_city,end_lat,end_lng,trip_start_time,trip_end_time,trip_duration_minutes,traffic_wait_minutes,traffic_level,passenger_count,day_of_week
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-05-22 13:14,2025-05-22 13:35,21,5,Light,29,Monday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2025-05-22 11:23,2025-05-22 12:16,53,44,High,29,Saturday
Gjakova,42.3803,20.43,Gjilan,42.4666,21.4666,2025-05-22 14:15,2025-05-22 15:41,86,17,Light,13,Thursday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 14:15,2025-05-22 15:45,90,49,High,8,Tuesday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-05-22 13:36,2025-05-22 14:42,66,24,Medium,18,Saturday
Gjakova,42.3803,20.43,Mitrovica,42.8906,20.8664,2025-05-22 11:20,2025-05-22 11:55,35,10,Light,29,Thursday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-05-22 10:42,2025-05-22 11:33,51,20,Medium,9,Sunday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-05-22 14:28,2025-05-22 15:39,71,12,Light,7,Saturday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 07:13,2025-05-22 07:37,24,22,Medium,11,Monday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 07:38,2025-05-22 09:04,86,40,Medium,22,Sunday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-05-22 07:39,2025-05-22 08:29,50,18,Light,26,Monday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2025-05-22 14:05,2025-05-22 15:02,57,45,High,15,Monday
Gjilan,42.4666,21.4666,Prizren,42.2139,20.7417,2025-05-22 09:18,2025-05-22 10:43,85,46,High,11,Saturday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2025-05-22 07:45,2025-05-22 08:09,24,38,Medium,25,Tuesday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 16:04,2025-05-22 17:29,85,50,High,16,Thursday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 10:52,2025-05-22 12:08,76,55,High,7,Saturday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 16:23,2025-05-22 16:55,32,48,High,16,Saturday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 11:46,2025-05-22 12:24,38,42,High,24,Friday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-05-22 13:38,2025-05-22 14:19,41,31,Medium,17,Wednesday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 11:53,2025-05-22 12:52,59,40,Medium,6,Monday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2025-05-22 10:17,2025-05-22 11:36,79,43,High,24,Wednesday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2025-05-22 16:16,2025-05-22 16:59,43,21,Medium,16,Saturday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 14:10,2025-05-22 15:07,57,38,Medium,21,Tuesday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-05-22 09:42,2025-05-22 10:52,70,17,Light,14,Thursday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2025-05-22 12:27,2025-05-22 13:29,62,47,High,23,Friday
Gjilan,42.4666,21.4666,Ferizaj,42.3706,21.155,2025-05-22 14:08,2025-05-22 14:50,42,18,Light,15,Friday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-22 13:49,2025-05-22 14:16,27,15,Light,20,Saturday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-05-22 11:42,2025-05-22 12:04,22,34,Medium,22,Thursday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 13:21,2025-05-22 14:34,73,35,Medium,15,Thursday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 14:21,2025-05-22 15:35,74,10,Light,5,Sunday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-05-22 07:37,2025-05-22 08:04,27,9,Light,21,Sunday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 09:16,2025-05-22 10:44,88,14,Light,20,Wednesday
Prizren,42.2139,20.7417,Gjilan,42.4666,21.4666,2025-05-22 13:14,2025-05-22 14:40,86,60,High,27,Monday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 13:55,2025-05-22 14:32,37,16,Light,20,Tuesday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2025-05-22 09:37,2025-05-22 10:50,73,26,Medium,12,Wednesday
Prizren,42.2139,20.7417,Gjilan,42.4666,21.4666,2025-05-22 09:18,2025-05-22 09:45,27,55,High,29,Sunday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 13:01,2025-05-22 13:29,28,24,Medium,21,Thursday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 09:24,2025-05-22 10:41,77,36,Medium,30,Monday
Gjakova,42.3803,20.43,Mitrovica,42.8906,20.8664,2025-05-22 10:02,2025-05-22 10:49,47,30,Medium,23,Tuesday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 14:54,2025-05-22 15:32,38,9,Light,30,Thursday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 16:00,2025-05-22 17:29,89,33,Medium,10,Friday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2025-05-22 08:42,2025-05-22 10:00,78,10,Light,19,Thursday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2025-05-22 10:18,2025-05-22 11:04,46,25,Medium,11,Tuesday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-05-22 08:21,2025-05-22 09:26,65,10,Light,30,Wednesday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2025-05-22 08:26,2025-05-22 09:19,53,13,Light,25,Friday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2025-05-22 13:58,2025-05-22 14:38,40,9,Light,8,Wednesday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2025-05-22 14:12,2025-05-22 14:34,22,37,Medium,17,Tuesday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2025-05-22 09:11,2025-05-22 10:39,88,14,Light,23,Wednesday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 10:44,2025-05-22 11:43,59,7,Light,18,Tuesday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 10:38,2025-05-22 11:32,54,32,Medium,26,Thursday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-05-22 09:14,2025-05-22 10:26,72,18,Light,5,Wednesday
Gjilan,42.4666,21.4666,Mitrovica,42.8906,20.8664,2025-05-22 07:04,2025-05-22 08:16,72,29,Medium,25,Tuesday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2025-05-22 15:18,2025-05-22 16:32,74,39,Medium,25,Monday
Peja,42.65,20.3,Pristina,42.6629,21.1655,2025-05-22 11:12,2025-05-22 12:30,78,6,Light,28,Wednesday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 16:47,2025-05-22 17:31,44,6,Light,23,Wednesday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2025-05-22 15:10,2025-05-22 16:08,58,5,Light,27,Saturday
Prizren,42.2139,20.7417,Pristina,42.6629,21.1655,2025-05-22 11:56,2025-05-22 13:15,79,32,Medium,26,Monday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 12:41,2025-05-22 14:00,79,27,Medium,21,Monday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2025-05-22 12:06,2025-05-22 12:49,43,37,Medium,9,Sunday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2025-05-22 09:31,2025-05-22 10:40,69,41,High,29,Thursday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 08:45,2025-05-22 09:58,73,21,Medium,26,Thursday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-05-22 08:40,2025-05-22 09:56,76,54,High,21,Tuesday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-05-22 15:43,2025-05-22 16:44,61,30,Medium,18,Friday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 09:03,2025-05-22 09:51,48,46,High,22,Tuesday
Gjilan,42.4666,21.4666,Prizren,42.2139,20.7417,2025-05-22 12:21,2025-05-22 13:47,86,54,High,29,Sunday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-22 09:13,2025-05-22 10:40,87,40,Medium,17,Friday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 13:35,2025-05-22 14:04,29,36,Medium,25,Friday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 10:03,2025-05-22 10:58,55,28,Medium,7,Monday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-22 13:09,2025-05-22 14:08,59,36,Medium,30,Thursday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-22 07:40,2025-05-22 08:40,60,55,High,22,Wednesday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-05-22 07:08,2025-05-22 08:09,61,24,Medium,8,Thursday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 07:02,2025-05-22 08:32,90,40,Medium,18,Wednesday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-05-22 15:14,2025-05-22 16:39,85,43,High,20,Friday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 12:22,2025-05-22 12:53,31,9,Light,6,Saturday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2025-05-22 11:27,2025-05-22 12:44,77,37,Medium,29,Thursday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-05-22 14:27,2025-05-22 15:17,50,18,Light,13,Friday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2025-05-22 14:22,2025-05-22 15:19,57,19,Light,27,Monday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-05-22 11:35,2025-05-22 11:56,21,21,Medium,12,Friday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 15:55,2025-05-22 16:21,26,13,Light,20,Tuesday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-05-22 16:32,2025-05-22 17:24,52,48,High,29,Saturday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 16:08,2025-05-22 17:10,62,23,Medium,16,Monday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2025-05-22 13:45,2025-05-22 14:48,63,53,High,14,Thursday
Ferizaj,42.3706,21.155,Pristina,42.6629,21.1655,2025-05-22 15:40,2025-05-22 16:25,45,54,High,20,Tuesday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 13:41,2025-05-22 14:09,28,40,Medium,9,Thursday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-05-22 10:49,2025-05-22 12:11,82,19,Light,20,Thursday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-05-22 08:26,2025-05-22 08:47,21,32,Medium,7,Wednesday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2025-05-22 07:04,2025-05-22 07:33,29,12,Light,21,Monday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 14:54,2025-05-22 15:14,20,8,Light,16,Saturday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2025-05-22 12:54,2025-05-22 13:14,20,21,Medium,27,Sunday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-05-22 11:07,2025-05-22 12:32,85,19,Light,24,Saturday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 15:44,2025-05-22 16:05,21,49,High,15,Monday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2025-05-22 16:31,2025-05-22 17:49,78,9,Light,25,Sunday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-05-22 14:40,2025-05-22 15:27,47,18,Light,10,Wednesday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2025-05-22 12:01,2025-05-22 13:31,90,50,High,22,Tuesday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-05-22 12:22,2025-05-22 13:44,82,58,High,6,Friday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2025-05-22 10:52,2025-05-22 11:37,45,14,Light,30,Tuesday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2025-05-22 11:31,2025-05-22 12:35,64,14,Light,5,Saturday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2025-05-22 15:23,2025-05-22 15:51,28,44,High,5,Tuesday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 10:50,2025-05-22 11:43,53,35,Medium,24,Tuesday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 11:56,2025-05-22 12:18,22,31,Medium,15,Saturday
Gjilan,42.4666,21.4666,Prizren,42.2139,20.7417,2025-05-22 15:19,2025-05-22 15:54,35,39,Medium,20,Tuesday
Gjakova,42.3803,20.43,Prizren,42.2139,20.7417,2025-05-22 11:19,2025-05-22 12:49,90,37,Medium,7,Monday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-05-22 14:34,2025-05-22 15:17,43,45,High,12,Monday
Gjilan,42.4666,21.4666,Ferizaj,42.3706,21.155,2025-05-22 16:57,2025-05-22 18:01,64,35,Medium,10,Thursday
Gjakova,42.3803,20.43,Gjilan,42.4666,21.4666,2025-05-22 09:28,2025-05-22 09:55,27,48,High,23,Sunday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 14:23,2025-05-22 15:16,53,8,Light,11,Tuesday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 07:36,2025-05-22 08:41,65,40,Medium,5,Saturday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 08:41,2025-05-22 09:49,68,5,Light,20,Saturday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2025-05-22 09:06,2025-05-22 09:38,32,22,Medium,16,Saturday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-05-22 09:08,2025-05-22 10:24,76,8,Light,10,Saturday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-05-22 16:32,2025-05-22 17:49,77,16,Light,20,Thursday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2025-05-22 16:58,2025-05-22 18:00,62,47,High,17,Thursday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2025-05-22 11:53,2025-05-22 12:43,50,35,Medium,17,Wednesday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-22 16:40,2025-05-22 17:41,61,40,Medium,26,Friday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 14:50,2025-05-22 15:13,23,14,Light,8,Tuesday
Peja,42.65,20.3,Pristina,42.6629,21.1655,2025-05-22 10:17,2025-05-22 11:31,74,33,Medium,20,Sunday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 13:38,2025-05-22 14:27,49,9,Light,19,Friday
Mitrovica,42.8906,20.8664,Gjakova,42.3803,20.43,2025-05-22 13:00,2025-05-22 14:01,61,58,High,14,Saturday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 10:33,2025-05-22 11:05,32,13,Light,14,Thursday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2025-05-22 09:15,2025-05-22 09:43,28,21,Medium,10,Friday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-05-22 09:37,2025-05-22 10:10,33,13,Light,14,Thursday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-05-22 15:22,2025-05-22 15:51,29,24,Medium,6,Tuesday
Peja,42.65,20.3,Pristina,42.6629,21.1655,2025-05-22 16:12,2025-05-22 16:40,28,26,Medium,10,Thursday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-22 11:35,2025-05-22 12:51,76,6,Light,28,Sunday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 07:41,2025-05-22 08:40,59,24,Medium,25,Friday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 14:57,2025-05-22 15:50,53,60,High,15,Friday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 11:36,2025-05-22 12:57,81,44,High,16,Friday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-05-22 16:45,2025-05-22 17:11,26,44,High,11,Friday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2025-05-22 10:51,2025-05-22 11:53,62,17,Light,25,Thursday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 10:19,2025-05-22 11:34,75,8,Light,26,Tuesday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2025-05-22 11:08,2025-05-22 11:42,34,58,High,21,Sunday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 11:00,2025-05-22 11:32,32,58,High,9,Sunday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 15:31,2025-05-22 16:30,59,11,Light,16,Saturday
Ferizaj,42.3706,21.155,Gjilan,42.4666,21.4666,2025-05-22 15:43,2025-05-22 17:08,85,45,High,30,Monday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 12:38,2025-05-22 13:45,67,35,Medium,10,Monday
Prizren,42.2139,20.7417,Gjakova,42.3803,20.43,2025-05-22 09:47,2025-05-22 10:32,45,60,High,25,Saturday
Ferizaj,42.3706,21.155,Mitrovica,42.8906,20.8664,2025-05-22 07:22,2025-05-22 08:22,60,37,Medium,20,Sunday
Gjakova,42.3803,20.43,Peja,42.65,20.3,2025-05-22 10:57,2025-05-22 11:34,37,20,Medium,19,Sunday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2025-05-22 10:44,2025-05-22 11:21,37,36,Medium,18,Sunday
Mitrovica,42.8906,20.8664,Ferizaj,42.3706,21.155,2025-05-22 15:15,2025-05-22 16:29,74,42,High,29,Saturday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-05-22 08:23,2025-05-22 08:48,25,23,Medium,22,Saturday
Prizren,42.2139,20.7417,Gjakova,42.3803,20.43,2025-05-22 13:12,2025-05-22 14:25,73,23,Medium,26,Thursday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-05-22 16:02,2025-05-22 17:31,89,16,Light,18,Tuesday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2025-05-22 11:25,2025-05-22 12:51,86,54,High,19,Thursday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2025-05-22 07:41,2025-05-22 08:26,45,48,High,6,Wednesday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 07:48,2025-05-22 08:48,60,49,High,21,Thursday
Prizren,42.2139,20.7417,Peja,42.65,20.3,2025-05-22 12:08,2025-05-22 13:14,66,31,Medium,25,Sunday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-05-22 08:17,2025-05-22 08:40,23,7,Light,10,Tuesday
Gjakova,42.3803,20.43,Gjilan,42.4666,21.4666,2025-05-22 09:31,2025-05-22 10:58,87,17,Light,22,Friday
Prizren,42.2139,20.7417,Peja,42.65,20.3,2025-05-22 09:09,2025-05-22 10:05,56,34,Medium,14,Tuesday
Gjilan,42.4666,21.4666,Mitrovica,42.8906,20.8664,2025-05-22 16:27,2025-05-22 16:59,32,35,Medium,22,Friday
Ferizaj,42.3706,21.155,Gjakova,42.3803,20.43,2025-05-22 07:40,2025-05-22 08:26,46,33,Medium,24,Friday
Gjakova,42.3803,20.43,Gjilan,42.4666,21.4666,2025-05-22 08:03,2025-05-22 09:13,70,24,Medium,26,Saturday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 12:09,2025-05-22 13:22,73,43,High,8,Friday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 09:42,2025-05-22 10:13,31,36,Medium,24,Tuesday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 08:01,2025-05-22 09:30,89,48,High,5,Monday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2025-05-22 15:40,2025-05-22 16:05,25,7,Light,24,Wednesday
Gjakova,42.3803,20.43,Mitrovica,42.8906,20.8664,2025-05-22 16:01,2025-05-22 17:05,64,13,Light,5,Friday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-05-22 13:36,2025-05-22 14:58,82,49,High,30,Monday
Pristina,42.6629,21.1655,Ferizaj,42.3706,21.155,2025-05-22 14:06,2025-05-22 14:34,28,29,Medium,19,Sunday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-22 11:33,2025-05-22 12:20,47,48,High,11,Thursday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-05-22 15:38,2025-05-22 16:35,57,49,High,24,Friday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2025-05-22 15:23,2025-05-22 15:44,21,27,Medium,24,Sunday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2025-05-22 14:57,2025-05-22 15:19,22,53,High,18,Friday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-05-22 15:48,2025-05-22 16:40,52,22,Medium,22,Thursday
Gjilan,42.4666,21.4666,Peja,42.65,20.3,2025-05-22 07:02,2025-05-22 07:32,30,60,High,14,Monday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 13:26,2025-05-22 14:07,41,53,High,24,Tuesday
Prizren,42.2139,20.7417,Ferizaj,42.3706,21.155,2025-05-22 13:47,2025-05-22 15:11,84,10,Light,19,Wednesday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2025-05-22 08:30,2025-05-22 09:47,77,39,Medium,26,Sunday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 12:11,2025-05-22 13:11,60,37,Medium,14,Tuesday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 10:22,2025-05-22 11:05,43,45,High,17,Saturday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 09:18,2025-05-22 10:06,48,55,High,7,Thursday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-05-22 14:33,2025-05-22 15:01,28,52,High,26,Friday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 12:20,2025-05-22 13:30,70,34,Medium,13,Friday
Gjilan,42.4666,21.4666,Mitrovica,42.8906,20.8664,2025-05-22 13:15,2025-05-22 14:23,68,30,Medium,14,Wednesday
Pristina,42.6629,21.1655,Gjilan,42.4666,21.4666,2025-05-22 12:55,2025-05-22 13:56,61,50,High,20,Tuesday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 12:26,2025-05-22 13:42,76,43,High,12,Wednesday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-22 16:58,2025-05-22 17:23,25,57,High,24,Wednesday
Pristina,42.6629,21.1655,Peja,42.65,20.3,2025-05-22 09:43,2025-05-22 10:48,65,39,Medium,27,Sunday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 15:59,2025-05-22 16:36,37,39,Medium,12,Saturday
Gjilan,42.4666,21.4666,Pristina,42.6629,21.1655,2025-05-22 07:36,2025-05-22 08:33,57,55,High,8,Saturday
Mitrovica,42.8906,20.8664,Gjilan,42.4666,21.4666,2025-05-22 13:13,2025-05-22 13:57,44,31,Medium,5,Friday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 13:56,2025-05-22 15:01,65,45,High,18,Tuesday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 09:57,2025-05-22 10:26,29,29,Medium,23,Tuesday
Prizren,42.2139,20.7417,Mitrovica,42.8906,20.8664,2025-05-22 16:50,2025-05-22 17:22,32,38,Medium,6,Tuesday
Peja,42.65,20.3,Gjakova,42.3803,20.43,2025-05-22 09:10,2025-05-22 09:54,44,36,Medium,21,Friday
Gjilan,42.4666,21.4666,Prizren,42.2139,20.7417,2025-05-22 09:56,2025-05-22 10:27,31,25,Medium,30,Sunday
Pristina,42.6629,21.1655,Mitrovica,42.8906,20.8664,2025-05-22 15:10,2025-05-22 16:06,56,42,High,27,Wednesday
Peja,42.65,20.3,Gjilan,42.4666,21.4666,2025-05-22 13:25,2025-05-22 13:57,32,60,High,6,Friday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-22 13:09,2025-05-22 14:18,69,16,Light,10,Monday
Pristina,42.6629,21.1655,Gjakova,42.3803,20.43,2025-05-22 16:41,2025-05-22 17:15,34,13,Light,16,Wednesday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 11:19,2025-05-22 11:54,35,59,High,8,Sunday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-05-22 10:40,2025-05-22 11:45,65,60,High,26,Saturday
Gjakova,42.3803,20.43,Mitrovica,42.8906,20.8664,2025-05-22 12:37,2025-05-22 14:07,90,50,High,28,Sunday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 13:57,2025-05-22 14:38,41,39,Medium,26,Wednesday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 16:33,2025-05-22 18:01,88,24,Medium,21,Friday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 12:22,2025-05-22 13:22,60,15,Light,14,Wednesday
Mitrovica,42.8906,20.8664,Prizren,42.2139,20.7417,2025-05-22 13:13,2025-05-22 14:41,88,18,Light,25,Saturday
Gjakova,42.3803,20.43,Pristina,42.6629,21.1655,2025-05-22 14:08,2025-05-22 15:24,76,22,Medium,21,Tuesday
Ferizaj,42.3706,21.155,Prizren,42.2139,20.7417,2025-05-22 16:04,2025-05-22 16:36,32,33,Medium,16,Friday
Peja,42.65,20.3,Mitrovica,42.8906,20.8664,2025-05-22 15:59,2025-05-22 16:24,25,44,High,29,Wednesday
Peja,42.65,20.3,Ferizaj,42.3706,21.155,2025-05-22 11:04,2025-05-22 11:47,43,52,High,16,Tuesday
Ferizaj,42.3706,21.155,Peja,42.65,20.3,2025-05-22 11:43,2025-05-22 12:15,32,53,High,15,Tuesday
Mitrovica,42.8906,20.8664,Peja,42.65,20.3,2025-05-22 10:48,2025-05-22 12:12,84,35,Medium,9,Thursday
Peja,42.65,20.3,Prizren,42.2139,20.7417,2025-05-22 07:48,2025-05-22 08:48,60,32,Medium,10,Monday
Gjilan,42.4666,21.4666,Gjakova,42.3803,20.43,2025-05-22 12:23,2025-05-22 13:02,39,53,High,17,Sunday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 08:47,2025-05-22 09:39,52,36,Medium,21,Friday
Mitrovica,42.8906,20.8664,Pristina,42.6629,21.1655,2025-05-22 15:45,2025-05-22 16:21,36,34,Medium,24,Monday
Pristina,42.6629,21.1655,Prizren,42.2139,20.7417,2025-05-22 15:49,2025-05-22 16:27,38,25,Medium,13,Wednesday
Gjakova,42.3803,20.43,Ferizaj,42.3706,21.155,2025-05-22 09:22,2025-05-22 10:09,47,12,Light,11,Friday
